Month,Day,Time (LST),Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Hmdx,Wind Chill,Weather,Meter Reading (KWHr),Rain,Cloudy,Fog,Drizzle,Clear,Freezing Drizzle,Ice Pellet Showers,Haze,Snow Pellets,Moderate Rain,Moderate Snow,Heavy Rain Showers,Snow Showers,Mainly Clear,Freezing Fog,Freezing Rain,Heavy Snow,Rain Showers,Mostly Cloudy,Blowing Snow,Ice Pellets,Snow,Thunderstorms,Snow Grains,Smoke,Moderate Rain Showers
8,10,hour_23,15.3,15.1,98.0,24.0,12.0,24.1,98.9,28.0,-6.0,Mostly Cloudy,314.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,11,hour_0,15.2,14.5,96.0,26.0,13.0,24.1,98.89,28.0,-6.0,Mostly Cloudy,317.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,11,hour_1,14.6,13.8,95.0,27.0,16.0,24.1,98.87,28.0,-6.0,Mainly Clear,266.14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,11,hour_2,14.3,13.5,95.0,27.0,16.0,24.1,98.89,28.0,-6.0,Mostly Cloudy,336.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,11,hour_3,13.9,13.3,96.0,27.0,14.0,24.1,98.91,28.0,-6.0,Mostly Cloudy,403.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,11,hour_4,13.1,12.8,98.0,27.0,12.0,24.1,98.95,28.0,-6.0,Mainly Clear,429.147,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,11,hour_5,14.5,13.8,95.0,28.0,17.0,24.1,99.02,28.0,-6.0,Mostly Cloudy,428.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,11,hour_6,14.5,13.9,96.0,27.0,18.0,24.1,99.08,28.0,-6.0,Mostly Cloudy,362.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,11,hour_7,15.4,14.5,94.0,29.0,20.0,24.1,99.16,28.0,-6.0,Mostly Cloudy,436.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,11,hour_8,16.8,14.7,87.0,31.0,21.0,24.1,99.24,28.0,-6.0,Mostly Cloudy,441.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,11,hour_9,18.0,15.0,82.0,31.0,17.0,24.1,99.3,28.0,-6.0,Mostly Cloudy,443.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,11,hour_10,18.1,14.6,80.0,28.0,16.0,24.1,99.38,28.0,-6.0,Mostly Cloudy,435.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,11,hour_11,18.6,13.6,72.0,28.0,26.0,24.1,99.39,28.0,-6.0,Mostly Cloudy,359.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,11,hour_12,20.9,14.8,67.0,28.0,21.0,24.1,99.4,25.0,-6.0,Mostly Cloudy,425.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,11,hour_13,21.5,14.0,62.0,30.0,28.0,24.1,99.44,25.0,-6.0,Mainly Clear,419.735,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,11,hour_14,21.6,13.8,60.0,27.0,23.0,24.1,99.48,25.0,-6.0,Mostly Cloudy,415.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,11,hour_15,22.6,14.0,58.0,29.0,19.0,24.1,99.49,26.0,-6.0,Mostly Cloudy,412.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,11,hour_16,22.6,13.3,55.0,27.0,21.0,24.1,99.52,26.0,-6.0,Mainly Clear,329.237,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,11,hour_17,22.4,13.2,56.0,27.0,16.0,24.1,99.53,25.0,-6.0,Mostly Cloudy,387.579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,11,hour_18,21.6,13.8,60.0,29.0,14.0,24.1,99.56,25.0,-6.0,Mostly Cloudy,381.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,11,hour_19,18.8,13.7,72.0,27.0,9.0,24.1,99.61,28.0,-6.0,Mostly Cloudy,284.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,11,hour_20,17.2,12.9,75.0,25.0,3.0,24.1,99.65,28.0,-6.0,Mostly Cloudy,299.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,11,hour_21,16.3,13.5,83.0,20.0,5.0,24.1,99.71,28.0,-6.0,Mostly Cloudy,245.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,11,hour_22,15.5,14.1,91.0,23.0,8.0,24.1,99.73,28.0,-6.0,Mostly Cloudy,296.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,11,hour_23,14.1,13.3,95.0,18.0,4.0,24.1,99.73,28.0,-6.0,Mostly Cloudy,296.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,12,hour_0,14.0,13.2,95.0,36.0,2.0,24.1,99.72,28.0,-6.0,Mostly Cloudy,296.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,12,hour_1,13.9,13.2,96.0,20.0,5.0,24.1,99.72,28.0,-6.0,Mainly Clear,295.268,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,12,hour_2,14.4,13.5,94.0,21.0,4.0,24.1,99.73,28.0,-6.0,Mostly Cloudy,257.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,12,hour_3,13.8,12.9,95.0,4.0,4.0,24.1,99.72,28.0,-6.0,Mostly Cloudy,378.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,12,hour_4,13.6,12.9,95.0,13.0,9.0,24.1,99.72,28.0,-6.0,Mainly Clear,388.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,12,hour_5,14.1,13.6,96.0,6.0,7.0,24.1,99.71,28.0,-6.0,Mostly Cloudy,394.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,12,hour_6,14.8,14.1,96.0,10.0,8.0,24.1,99.76,28.0,-6.0,Mostly Cloudy,393.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,12,hour_7,15.3,15.1,99.0,12.0,7.0,19.3,99.77,28.0,-6.0,Mostly Cloudy,332.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,12,hour_8,16.9,16.2,95.0,15.0,9.0,16.1,99.75,28.0,-6.0,Mostly Cloudy,408.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,12,hour_9,18.4,15.9,85.0,7.0,6.0,16.1,99.7,28.0,-6.0,Mostly Cloudy,403.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,12,hour_10,21.1,16.6,75.0,12.0,9.0,24.1,99.67,26.0,-6.0,Mostly Cloudy,403.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,12,hour_11,21.9,16.4,71.0,6.0,22.0,24.1,99.51,27.0,-6.0,Mostly Cloudy,398.463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,12,hour_12,21.9,16.3,70.0,9.0,25.0,24.1,99.46,27.0,-6.0,Mostly Cloudy,329.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,12,hour_13,21.9,17.3,74.0,9.0,26.0,24.1,99.38,27.0,-6.0,Cloudy,395.935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,12,hour_14,22.1,18.0,77.0,10.0,13.0,24.1,99.36,28.0,-6.0,Rain Showers,394.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,12,hour_15,20.7,18.1,85.0,33.0,12.0,6.4,99.34,27.0,-6.0,"Thunderstorms,Moderate Rain Showers,Fog",394.861,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8,12,hour_16,19.5,18.6,94.0,11.0,5.0,24.1,99.35,28.0,-6.0,Mostly Cloudy,391.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,12,hour_17,20.5,18.8,90.0,6.0,0.0,24.1,99.34,27.0,-6.0,Mostly Cloudy,318.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,12,hour_18,20.2,18.8,92.0,17.0,6.0,24.1,99.31,27.0,-6.0,Mostly Cloudy,333.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,12,hour_19,19.4,18.8,96.0,12.0,7.0,24.1,99.3,28.0,-6.0,Mostly Cloudy,293.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,12,hour_20,18.7,18.5,99.0,10.0,4.0,24.1,99.31,28.0,-6.0,Mostly Cloudy,289.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,12,hour_21,19.2,18.6,97.0,9.0,6.0,24.1,99.34,28.0,-6.0,Mostly Cloudy,287.711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,12,hour_22,19.0,18.6,97.0,9.0,6.0,16.1,99.37,28.0,-6.0,Cloudy,238.048,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,12,hour_23,18.5,18.3,99.0,14.0,8.0,16.1,99.32,28.0,-6.0,Mostly Cloudy,286.469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,13,hour_0,18.6,18.4,99.0,12.0,4.0,12.9,99.32,28.0,-6.0,Mostly Cloudy,291.771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,13,hour_1,18.5,18.3,98.0,5.0,8.0,8.1,99.31,28.0,-6.0,"Drizzle,Fog",290.11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,13,hour_2,18.2,18.2,100.0,6.0,5.0,1.6,99.32,28.0,-6.0,Fog,301.638,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,13,hour_3,17.7,17.7,100.0,14.0,6.0,1.2,99.33,28.0,-6.0,Fog,318.171,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,13,hour_4,18.3,18.3,100.0,21.0,7.0,2.4,99.37,28.0,-6.0,Fog,399.428,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,13,hour_5,18.1,18.1,100.0,26.0,13.0,16.1,99.43,28.0,-6.0,Mostly Cloudy,403.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,13,hour_6,17.7,17.5,99.0,24.0,9.0,24.1,99.48,28.0,-6.0,Mostly Cloudy,403.728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,13,hour_7,18.5,17.5,94.0,23.0,10.0,24.1,99.52,28.0,-6.0,Mainly Clear,403.974,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,13,hour_8,19.8,16.7,82.0,25.0,16.0,24.1,99.53,28.0,-6.0,Mostly Cloudy,335.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,13,hour_9,20.5,16.2,76.0,25.0,19.0,24.1,99.53,25.0,-6.0,Mostly Cloudy,400.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,13,hour_10,21.5,16.1,71.0,26.0,16.0,24.1,99.56,26.0,-6.0,Mostly Cloudy,403.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,13,hour_11,21.1,16.6,75.0,25.0,16.0,24.1,99.61,26.0,-6.0,Mostly Cloudy,405.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,13,hour_12,22.3,16.7,71.0,26.0,17.0,24.1,99.63,27.0,-6.0,Mostly Cloudy,403.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,13,hour_13,22.9,16.8,68.0,26.0,18.0,24.1,99.65,28.0,-6.0,Mostly Cloudy,330.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,13,hour_14,22.8,16.5,67.0,21.0,21.0,24.1,99.67,28.0,-6.0,Mostly Cloudy,399.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,13,hour_15,23.6,17.2,67.0,22.0,21.0,24.1,99.68,29.0,-6.0,Mostly Cloudy,399.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,13,hour_16,20.0,18.6,91.0,25.0,17.0,24.1,99.75,26.0,-6.0,Rain Showers,390.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,13,hour_17,22.3,18.3,78.0,26.0,11.0,24.1,99.75,29.0,-6.0,Mostly Cloudy,384.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,13,hour_18,21.5,17.8,79.0,25.0,12.0,24.1,99.8,27.0,-6.0,Mostly Cloudy,275.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,13,hour_19,19.9,17.5,86.0,25.0,11.0,24.1,99.84,28.0,-6.0,Mainly Clear,305.852,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,13,hour_20,18.2,16.7,91.0,25.0,11.0,24.1,99.85,28.0,-6.0,Mostly Cloudy,309.897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,13,hour_21,17.1,15.7,92.0,26.0,12.0,24.1,99.92,28.0,-6.0,Mostly Cloudy,305.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,13,hour_22,16.7,15.8,94.0,26.0,12.0,24.1,99.95,28.0,-6.0,Clear,304.946,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,13,hour_23,15.9,15.1,95.0,27.0,11.0,24.1,99.97,28.0,-6.0,Mostly Cloudy,271.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,14,hour_0,16.1,15.3,95.0,28.0,10.0,24.1,99.98,28.0,-6.0,Mostly Cloudy,320.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,14,hour_1,15.8,15.1,96.0,27.0,14.0,24.1,100.0,28.0,-6.0,Mainly Clear,313.794,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,14,hour_2,15.8,14.6,93.0,28.0,16.0,24.1,99.98,28.0,-6.0,Mostly Cloudy,323.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,14,hour_3,15.7,14.8,94.0,28.0,13.0,24.1,99.96,28.0,-6.0,Mostly Cloudy,396.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,14,hour_4,14.9,14.7,99.0,28.0,12.0,24.1,99.98,28.0,-6.0,Clear,359.428,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14,hour_5,14.1,13.8,98.0,25.0,9.0,24.1,100.0,28.0,-6.0,Mostly Cloudy,437.644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,14,hour_6,15.1,14.6,97.0,27.0,9.0,24.1,100.05,28.0,-6.0,Mostly Cloudy,443.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,14,hour_7,16.4,15.1,92.0,28.0,12.0,24.1,100.13,28.0,-6.0,Mostly Cloudy,439.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,14,hour_8,17.2,15.0,86.0,30.0,10.0,24.1,100.17,28.0,-6.0,Mostly Cloudy,447.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,14,hour_9,17.2,14.6,84.0,28.0,14.0,24.1,100.18,28.0,-6.0,Mostly Cloudy,367.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,14,hour_10,18.9,15.6,81.0,26.0,13.0,24.1,100.19,28.0,-6.0,Mostly Cloudy,446.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,14,hour_11,20.2,15.4,73.0,27.0,17.0,24.1,100.17,28.0,-6.0,Mostly Cloudy,433.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,14,hour_12,21.4,15.7,70.0,26.0,15.0,24.1,100.16,26.0,-6.0,Mostly Cloudy,415.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,14,hour_13,21.9,16.0,69.0,27.0,10.0,24.1,100.13,27.0,-6.0,Mostly Cloudy,410.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,14,hour_14,21.5,16.0,71.0,25.0,15.0,24.1,100.1,26.0,-6.0,Mostly Cloudy,334.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,14,hour_15,21.7,15.1,66.0,27.0,9.0,24.1,100.06,26.0,-6.0,Mostly Cloudy,406.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,14,hour_16,22.8,14.5,59.0,32.0,15.0,24.1,100.03,26.0,-6.0,Mostly Cloudy,402.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,14,hour_17,22.6,14.9,61.0,30.0,15.0,24.1,100.0,27.0,-6.0,Mostly Cloudy,384.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,14,hour_18,21.5,14.7,65.0,28.0,12.0,24.1,99.99,25.0,-6.0,Mostly Cloudy,335.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,14,hour_19,19.7,15.5,77.0,28.0,10.0,24.1,99.99,28.0,-6.0,Mostly Cloudy,257.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,14,hour_20,19.3,15.1,77.0,29.0,9.0,24.1,99.99,28.0,-6.0,Mostly Cloudy,313.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,14,hour_21,17.7,15.2,85.0,32.0,11.0,24.1,100.01,28.0,-6.0,Mostly Cloudy,304.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,14,hour_22,17.9,15.4,85.0,32.0,8.0,24.1,100.03,28.0,-6.0,Mostly Cloudy,307.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,14,hour_23,15.7,14.6,93.0,29.0,3.0,24.1,100.01,28.0,-6.0,Mostly Cloudy,313.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,15,hour_0,15.4,14.5,94.0,19.0,4.0,24.1,100.03,28.0,-6.0,Mostly Cloudy,252.651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,15,hour_1,15.7,15.2,97.0,34.0,5.0,24.1,99.98,28.0,-6.0,Mostly Cloudy,308.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,15,hour_2,16.4,15.3,93.0,36.0,8.0,24.1,99.87,28.0,-6.0,Mostly Cloudy,323.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,15,hour_3,15.9,14.9,94.0,2.0,8.0,24.1,99.81,28.0,-6.0,Mostly Cloudy,395.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,15,hour_4,15.4,14.5,94.0,2.0,8.0,24.1,99.78,28.0,-6.0,Mainly Clear,424.038,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,15,hour_5,15.7,14.8,94.0,3.0,9.0,24.1,99.76,28.0,-6.0,Mostly Cloudy,358.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,15,hour_6,16.1,14.8,92.0,1.0,9.0,24.1,99.8,28.0,-6.0,Mostly Cloudy,440.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,15,hour_7,16.9,15.4,91.0,4.0,11.0,24.1,99.82,28.0,-6.0,Mostly Cloudy,450.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,15,hour_8,17.8,15.4,86.0,4.0,16.0,24.1,99.82,28.0,-6.0,Mostly Cloudy,452.751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,15,hour_9,18.7,16.1,85.0,6.0,10.0,24.1,99.86,28.0,-6.0,Mostly Cloudy,440.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,15,hour_10,20.3,16.4,78.0,5.0,8.0,24.1,99.86,25.0,-6.0,Mostly Cloudy,365.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,15,hour_11,21.3,17.2,77.0,5.0,10.0,24.1,99.83,27.0,-6.0,Mostly Cloudy,432.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,15,hour_12,21.7,17.0,74.0,6.0,9.0,24.1,99.79,27.0,-6.0,Mostly Cloudy,419.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,15,hour_13,22.4,16.6,70.0,6.0,10.0,24.1,99.76,27.0,-6.0,Mostly Cloudy,414.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,15,hour_14,23.0,17.2,70.0,7.0,7.0,24.1,99.73,28.0,-6.0,Mostly Cloudy,409.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,15,hour_15,23.1,17.6,71.0,6.0,5.0,24.1,99.7,29.0,-6.0,Mostly Cloudy,334.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,15,hour_16,23.0,16.7,67.0,4.0,7.0,24.1,99.68,28.0,-6.0,Mostly Cloudy,395.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,15,hour_17,23.4,17.0,67.0,11.0,3.0,24.1,99.67,29.0,-6.0,Mostly Cloudy,380.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,15,hour_18,23.1,16.7,67.0,4.0,5.0,24.1,99.67,28.0,-6.0,Mostly Cloudy,341.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,15,hour_19,21.3,16.4,73.0,4.0,8.0,24.1,99.66,26.0,-6.0,Mostly Cloudy,311.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,15,hour_20,19.4,16.5,83.0,3.0,4.0,24.1,99.68,28.0,-6.0,Mostly Cloudy,265.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,15,hour_21,19.2,16.1,82.0,36.0,2.0,24.1,99.75,28.0,-6.0,Mostly Cloudy,304.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,15,hour_22,18.2,16.4,89.0,6.0,4.0,24.1,99.76,28.0,-6.0,Mostly Cloudy,302.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,15,hour_23,17.8,16.1,89.0,35.0,7.0,24.1,99.77,28.0,-6.0,Mostly Cloudy,309.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,16,hour_0,19.3,17.8,91.0,1.0,5.0,24.1,99.77,28.0,-6.0,Mostly Cloudy,309.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
